iter	Logloss
0	0.6514376027
1	0.6252384273
2	0.5910714967
3	0.5572620287
4	0.5275665085
5	0.5010155992
6	0.4736790579
7	0.4533339844
8	0.4286316368
9	0.4040095157
10	0.3835731694
11	0.3660699671
12	0.3477046431
13	0.3303111297
14	0.3172396519
15	0.303377878
16	0.2886494489
17	0.2761525603
18	0.2653461023
19	0.2537819444
20	0.2444940746
21	0.2370188042
22	0.2264446662
23	0.216927421
24	0.2084055069
25	0.2000347269
26	0.192198515
27	0.1853954653
28	0.1804698466
29	0.1754335337
30	0.1716604122
31	0.1687372348
32	0.1649846763
33	0.1597261327
34	0.1555904821
35	0.1504117833
36	0.1460016808
37	0.1413125578
38	0.1379152165
39	0.1346631837
40	0.1314903266
41	0.1288408698
42	0.126430021
43	0.124177569
44	0.1212792791
45	0.1183769925
46	0.1163022792
47	0.114396767
48	0.111642975
49	0.109516604
50	0.1077486603
51	0.1058445296
52	0.1039308749
53	0.1021704054
54	0.09976674348
55	0.09878263255
56	0.09743832387
57	0.09605379054
58	0.09473220731
59	0.09357457994
60	0.09216454453
61	0.0911450494
62	0.09002791223
63	0.08910654165
64	0.08791274452
65	0.08648343281
66	0.08490990661
67	0.08400158188
68	0.08303863911
69	0.08208417401
70	0.08140815165
71	0.08074805127
72	0.08005165123
73	0.07934123283
74	0.07864483004
75	0.07801373785
76	0.07698449162
77	0.07646657913
78	0.07597598192
79	0.07528784274
80	0.07472783392
81	0.07414828446
82	0.07386957888
83	0.07308458351
84	0.07250782387
85	0.07168611352
86	0.07125699494
87	0.07063563978
88	0.07010904665
89	0.06954889035
90	0.06903168158
91	0.06852493566
92	0.06796076163
93	0.06730253463
94	0.06688890305
95	0.06645236988
96	0.066045971
97	0.06583051926
98	0.06526619894
99	0.06489714113
100	0.0647683239
101	0.06463991259
102	0.06430006593
103	0.06375835613
104	0.06320945921
105	0.06301740705
106	0.0626636116
107	0.06197060782
108	0.06149414293
109	0.0613179548
110	0.06078594515
111	0.06033895344
112	0.06003447005
113	0.05967223931
114	0.05922596457
115	0.05906379152
116	0.05898517685
117	0.05877010154
118	0.05839041344
119	0.05833235237
120	0.05814088102
121	0.05774973363
122	0.05759041237
123	0.05729440867
124	0.05718762932
125	0.05699027415
126	0.05685200061
127	0.05667964908
128	0.05650811239
129	0.05629298866
130	0.05615453026
131	0.05597303749
132	0.055803314
133	0.0555297997
134	0.05519670503
135	0.05510051323
136	0.05486559399
137	0.05443365117
138	0.05409440068
139	0.05397394232
140	0.05387157621
141	0.05367380066
142	0.0536254463
143	0.05348666017
144	0.05331592208
145	0.05306474599
146	0.05279179418
147	0.0525122669
148	0.05223720083
149	0.05212068811
150	0.05203391283
151	0.05178390507
152	0.05153959135
153	0.0513325177
154	0.05104218837
155	0.05093502425
156	0.05082915225
157	0.05055846084
158	0.05045304467
159	0.05040543916
160	0.05007092426
161	0.04977537594
162	0.04967775035
163	0.04950864209
164	0.04939341418
165	0.04926255374
166	0.04906273812
167	0.04891106443
168	0.04874114311
169	0.04861996078
170	0.0485162656
171	0.04833454983
172	0.04818301646
173	0.04804829067
174	0.04793302151
175	0.04772681767
176	0.04764682209
177	0.04756458429
178	0.04733711241
179	0.04704445625
180	0.04693561522
181	0.0467920205
182	0.04669947313
183	0.04652252662
184	0.04644771905
185	0.04624438204
186	0.04598246541
187	0.04585696801
188	0.04568944891
189	0.04557169724
190	0.0453939061
191	0.0452820682
192	0.04515588511
193	0.04508239439
194	0.04495564672
195	0.04471588909
196	0.04463247209
197	0.04442249883
198	0.04434917078
199	0.04425699537
200	0.04415148625
201	0.04409600392
202	0.04400870101
203	0.04376984462
204	0.04366308449
205	0.04356507769
206	0.04341531358
207	0.04333285606
208	0.04317230524
209	0.0428433533
210	0.04278157659
211	0.04271267966
212	0.04266105894
213	0.04258911969
214	0.04248522297
215	0.04233572596
216	0.04222896538
217	0.04215175574
218	0.04203689281
219	0.0419434935
220	0.04180519628
221	0.04166945902
222	0.04160923378
223	0.04142511073
224	0.04130188311
225	0.04124547168
226	0.04109428183
227	0.04100491262
228	0.04092775275
229	0.04082668129
230	0.04071067624
231	0.04062192062
232	0.04053272571
233	0.04039427296
234	0.04026654466
235	0.04019281962
236	0.04003739841
237	0.03993745179
238	0.03981341916
239	0.03978971763
240	0.03963146415
241	0.03954638753
242	0.03940989665
243	0.0392932442
244	0.03912212744
245	0.03910767604
246	0.03903502742
247	0.03889498134
248	0.03877763426
249	0.03869944891
250	0.03864685426
251	0.03853441052
252	0.03847165303
253	0.03839156107
254	0.03823510009
255	0.03814967593
256	0.0380375106
257	0.03790230246
258	0.03783323764
259	0.03783323302
260	0.03778732616
261	0.03771646423
262	0.03763111038
263	0.03760016691
264	0.03744474153
265	0.03734251202
266	0.03728534177
267	0.03723579196
268	0.03707189569
269	0.03703630451
270	0.03693720237
271	0.03680930902
272	0.03671218186
273	0.03663047617
274	0.03647503783
275	0.03632857344
276	0.03624620158
277	0.03615771201
278	0.03603736522
279	0.03594480206
280	0.03590227939
281	0.03577472046
282	0.0357129007
283	0.03560600233
284	0.03558765267
285	0.0355205804
286	0.03545042635
287	0.0353589052
288	0.03525628287
289	0.03520982201
290	0.03510604103
291	0.03506495095
292	0.03491755435
293	0.03482245416
294	0.0347142087
295	0.03458314804
296	0.03454478388
297	0.03440821569
298	0.03433647844
299	0.03422679427
300	0.03416862535
301	0.03410434574
302	0.03406057414
303	0.0339162121
304	0.03381390528
305	0.03377425257
306	0.0336585882
307	0.03357393777
308	0.03347081641
309	0.03336207817
310	0.03321246109
311	0.03316570066
312	0.03311969861
313	0.03309936845
314	0.03303257028
315	0.03293411704
316	0.03285426819
317	0.0328095675
318	0.03272332508
319	0.03268374953
320	0.03261070049
321	0.03253057308
322	0.03250839322
323	0.03242868827
324	0.0323185663
325	0.03217327382
326	0.03208793606
327	0.03197470474
328	0.03190454413
329	0.03177176979
330	0.03168748014
331	0.03159154381
332	0.03148704557
333	0.03141162039
334	0.03134208841
335	0.0312944981
336	0.03122445517
337	0.03112987189
338	0.03104413699
339	0.03098705701
340	0.03097099589
341	0.03085225703
342	0.03078404563
343	0.03071119591
344	0.03066288341
345	0.03060805503
346	0.03046625847
347	0.03039731223
348	0.0303313715
349	0.03029768737
350	0.03020096645
351	0.03015739357
352	0.03011790487
353	0.03002160685
354	0.0299952387
355	0.0299784904
356	0.02985836111
357	0.0298342742
358	0.02973857413
359	0.02966747653
360	0.02960181214
361	0.0295115344
362	0.02944167455
363	0.02936707866
364	0.02926915871
365	0.0291627561
366	0.02910576817
367	0.02906082035
368	0.02897690833
369	0.02895941879
370	0.0289014398
371	0.02884730143
372	0.02878980255
373	0.02870416924
374	0.02861964036
375	0.02851329823
376	0.02844251286
377	0.02833751647
378	0.02830328579
379	0.02821083778
380	0.02805363629
381	0.02799008467
382	0.02795177607
383	0.02788005818
384	0.02780336665
385	0.02775064866
386	0.02771957261
387	0.02765138832
388	0.0276031089
389	0.02750199052
390	0.02747864769
391	0.02733637936
392	0.02729525502
393	0.02720837487
394	0.02714505534
395	0.02709185679
396	0.027062435
397	0.02699822733
398	0.02695965983
399	0.02690240928
400	0.02684234955
401	0.02678438605
402	0.02667210542
403	0.0266469768
404	0.02658305709
405	0.02648213341
406	0.0264510739
407	0.02636282059
408	0.02623419999
409	0.02618806565
410	0.0261028928
411	0.02602208595
412	0.02598334506
413	0.02590474767
414	0.02583777283
415	0.02574795956
416	0.02569468757
417	0.02564181003
418	0.02562434701
419	0.02556434507
420	0.02552329284
421	0.02547687756
422	0.0253942313
423	0.02531684782
424	0.02527666867
425	0.02518379163
426	0.02515094469
427	0.0250856171
428	0.02503041825
429	0.02498187858
430	0.02494852426
431	0.02487234234
432	0.02481029034
433	0.02475232119
434	0.02468108118
435	0.024625195
436	0.02456496843
437	0.0245169917
438	0.02441511807
439	0.02438877166
440	0.02431717905
441	0.02426771178
442	0.02418712898
443	0.02417461815
444	0.02413604707
445	0.02409263448
446	0.02399409961
447	0.02389878804
448	0.02387370023
449	0.02379865283
450	0.02371871922
451	0.02365894893
452	0.02364305123
453	0.02361509555
454	0.02356488136
455	0.02352436555
456	0.0234861283
457	0.02343897624
458	0.0233530961
459	0.02332708278
460	0.02327514417
461	0.02319817303
462	0.02317440968
463	0.02314689032
464	0.02309341231
465	0.0230397192
466	0.02300613592
467	0.02299482381
468	0.02295291383
469	0.02291287113
470	0.022849586
471	0.02282378317
472	0.02273501563
473	0.02269177584
474	0.0226693858
475	0.0226528471
476	0.02258683055
477	0.02256888324
478	0.02254873542
479	0.02250738242
480	0.02239888685
481	0.02234949689
482	0.02233911015
483	0.0223070624
484	0.02228623336
485	0.02223149019
486	0.02219421809
487	0.02216043311
488	0.02207359393
489	0.02200526738
490	0.02199164602
491	0.02197809154
492	0.02195228126
493	0.02189677643
494	0.02186067221
495	0.02182470683
496	0.02177237288
497	0.02169614239
498	0.02163580543
499	0.02157632517
500	0.02147781264
501	0.02143900054
502	0.02141512278
503	0.02140757919
504	0.02134584569
505	0.02130380089
506	0.02127050065
507	0.021182448
508	0.02111200912
509	0.02105685138
510	0.02099918478
511	0.02093711446
512	0.02091120884
513	0.02088194734
514	0.02085065737
515	0.02076364733
516	0.02075595865
517	0.02070447364
518	0.02063414828
519	0.02059034078
520	0.02051965686
521	0.02041768551
522	0.02040301781
523	0.02032462823
524	0.02028994946
525	0.02022263141
526	0.02021387479
527	0.02019926251
528	0.02016348438
529	0.0201454608
530	0.02009070899
531	0.02001113528
532	0.01996080326
533	0.0199502984
534	0.01993697034
535	0.01987696171
536	0.01986756097
537	0.01983548551
538	0.01982132907
539	0.01980610722
540	0.0197710474
541	0.01971577287
542	0.01968598224
543	0.01966721384
544	0.019599403
545	0.01954678572
546	0.0195132653
547	0.01946149398
548	0.01942849524
549	0.01940697039
550	0.01936048956
551	0.01935005471
552	0.01928527115
553	0.01921845257
554	0.01919630921
555	0.01913113238
556	0.0191178371
557	0.01909711442
558	0.01904181233
559	0.01902430864
560	0.01899962558
561	0.01898912101
562	0.01894097803
563	0.01893036785
564	0.01885617222
565	0.01876769041
566	0.01875814115
567	0.01873315792
568	0.01870767909
569	0.01869453307
570	0.01865950438
571	0.01864899102
572	0.01859279664
573	0.01854720722
574	0.01851161515
575	0.01844635013
576	0.01841823267
577	0.01839878484
578	0.01835647623
579	0.01833854799
580	0.01832842685
581	0.01828132827
582	0.01823664084
583	0.01822849126
584	0.0181603743
585	0.01815120521
586	0.01813391871
587	0.01809277336
588	0.01802979958
589	0.01800518965
590	0.01798355993
591	0.01793279889
592	0.017904371
593	0.01784160159
594	0.01782796324
595	0.01782058202
596	0.01777895969
597	0.01777030363
598	0.01773523487
599	0.01771917257
600	0.01768299998
601	0.01766151832
602	0.01761360639
603	0.01760872153
604	0.01759303372
605	0.0175056821
606	0.01749300607
607	0.01747533315
608	0.01746474978
609	0.01745708731
610	0.01744689095
611	0.01744131311
612	0.01742337175
613	0.01740949655
614	0.01740343784
615	0.01737347412
616	0.01736641705
617	0.01735026536
618	0.01731438087
619	0.01726795085
620	0.01721475483
621	0.0172028269
622	0.01718460579
623	0.01715596338
624	0.01713284877
625	0.01710530394
626	0.01708601565
627	0.01704655033
628	0.01703526027
629	0.01696441219
630	0.01690885865
631	0.01689698584
632	0.01688997137
633	0.01688390402
634	0.01687267772
635	0.01685537453
636	0.0168503273
637	0.01679812398
638	0.01677891434
639	0.01676522088
640	0.01675187271
641	0.0167069231
642	0.01668458192
643	0.01665850916
644	0.01654122688
645	0.01644132049
646	0.01641848682
647	0.01636689903
648	0.01633534198
649	0.01629600447
650	0.01628912855
651	0.01623990572
652	0.01622030341
653	0.01612082514
654	0.0160961312
655	0.01604818143
656	0.01600996326
657	0.01596250626
658	0.01591744821
659	0.01588790128
660	0.01588181517
661	0.0158440999
662	0.01583937592
663	0.01580258691
664	0.01578434316
665	0.01571025836
666	0.01570333775
667	0.01565824751
668	0.01565268605
669	0.01562959229
670	0.0155830857
671	0.01557636559
672	0.01557193269
673	0.0155420643
674	0.01553437889
675	0.01548831443
676	0.01543672723
677	0.0154298519
678	0.01538313377
679	0.01536493114
680	0.01535399442
681	0.01526832998
682	0.01523429325
683	0.01522904014
684	0.01519540234
685	0.01516524645
686	0.01513229717
687	0.01512595245
688	0.01509998873
689	0.01507448681
690	0.01498873507
691	0.0149861538
692	0.01495798183
693	0.01495290748
694	0.01494107102
695	0.01492759504
696	0.01492406278
697	0.01487604122
698	0.01484340684
699	0.0147907897
700	0.01477045985
701	0.01472698946
702	0.0146864805
703	0.01464427482
704	0.01463142569
705	0.01459069805
706	0.01458507879
707	0.01456760012
708	0.01453881888
709	0.01452120883
710	0.0144834873
711	0.01445197374
712	0.0143743117
713	0.01432599428
714	0.01429004872
715	0.01427356722
716	0.01423502102
717	0.01421572052
718	0.01421111809
719	0.01415543257
720	0.01412058815
721	0.01409118245
722	0.01408821
723	0.01408367938
724	0.01405168526
725	0.0140428269
726	0.01403791105
727	0.01400389518
728	0.01399070551
729	0.01397403543
730	0.01392237137
731	0.01391233231
732	0.01389394526
733	0.01388412876
734	0.01388285153
735	0.01387447821
736	0.01385603276
737	0.01385603395
738	0.01382189861
739	0.0138181575
740	0.0137811218
741	0.01372896616
742	0.01371384084
743	0.01369539748
744	0.01369539867
745	0.01369116568
746	0.0136408143
747	0.01361732787
748	0.01360537014
749	0.01358986795
750	0.01358567071
751	0.01356323746
752	0.01355283613
753	0.01353749839
754	0.01353301752
755	0.01349882676
756	0.01348209977
757	0.01347706475
758	0.01344882276
759	0.01344821171
760	0.01338751589
761	0.01335631576
762	0.01334137873
763	0.01329063289
764	0.01327467307
765	0.01326942354
766	0.01326362404
767	0.01326068972
768	0.01325344764
769	0.01324923252
770	0.01322102212
771	0.01319405348
772	0.01315842581
773	0.01315079194
774	0.01314731182
775	0.01313888487
776	0.01312167404
777	0.0131037887
778	0.01304658224
779	0.013020334
780	0.01300773364
781	0.01298749138
782	0.012984667
783	0.01297237679
784	0.01296663955
785	0.01290244395
786	0.01284237528
787	0.01284238332
788	0.01281732621
789	0.01280114741
790	0.01279638023
791	0.01279173729
792	0.01277462329
793	0.01274671587
794	0.01271290885
795	0.01269913226
796	0.01269491596
797	0.01268760147
798	0.01268760713
799	0.01267211566
800	0.01260947049
801	0.01260673072
802	0.01260344038
803	0.01259962122
804	0.01259527591
805	0.01259028528
806	0.01258534888
807	0.01258213123
808	0.01257938312
809	0.01256571647
810	0.01250965079
811	0.01247728485
812	0.01246842978
813	0.01244048393
814	0.01242583858
815	0.01237191799
816	0.0123547739
817	0.01234000849
818	0.01232580795
819	0.01232047112
820	0.01229352424
821	0.0122904055
822	0.01228605692
823	0.01227293637
824	0.01221979815
825	0.01220678427
826	0.01220222474
827	0.01218619878
828	0.01217261794
829	0.01217005544
830	0.01211907989
831	0.01211666875
